date,type,status,model,oblast,lat,lon
2022-03-31,Self-propelled artillery,Destroyed,152mm 2S19 'Msta-S',North Ukraine,,
2022-03-31,Self-propelled artillery,Destroyed,152mm 2S19 'Msta-S',Sumy oblast,,
2022-03-31,Tanks,Captured,T-72B,Chernihiv oblast,,
2022-03-31,Transport,Destroyed,UAZ-23632-148-64 armed pickup truck,"Hrezlia, Korosten raion",51.34119,29.27377
2022-03-31,Transport,Captured,Ural-4320,Kharkiv oblast,,
2022-03-31,Towed artillery,Captured,120mm 2B16 'Nona-K' howitzer,Kharkiv oblast,,
2022-03-31,Towed artillery,Captured,152mm 2A65 'Msta-B' howitzer,"Bobryk, Brovary raion",50.64452,31.07583
2022-03-31,Infantry fighting vehicles,Captured,BRM-1(K) reconnaissance vehicle,Sumy oblast,,
2022-03-31,Self-propelled artillery,Captured,152mm 2S19 'Msta-S',Sumy oblast,,
2022-03-31,Transport,Captured,ZiL-131,Sumy oblast,,
2022-03-31,Tanks,Destroyed,T-72B3,Chernihiv oblast,,
2022-03-31,Tanks,Captured,T-72BA,Chernihiv oblast,,
2022-03-31,Infantry fighting vehicles,Captured,BMP-2(K),"Romny raion, Sumy oblast",,
2022-03-31,Drones,Destroyed,'Granat-4' reconnaissance UAV,Rivne oblast,,
2022-03-31,Tanks,Captured,T-72B3 Obr. 2016,"Romny raion, Sumy oblast",,
2022-03-31,Infantry fighting vehicles,Captured,BMP-2(K),Sumy oblast,,
2022-03-31,Engineering,Captured,IMR-2(M) combat engineering vehicle,Sumy oblast,,
2022-03-31,Engineering,Destroyed,TMM-3 bridge layer,"Sloboda-Kukharska, Vyshhorod raion",50.849101537191366,29.54663275555352
2022-03-31,Transport,Destroyed,Ural-4320,"Hrezlia, Korosten raion",51.334679,29.272189
2022-03-31,"Radars, jammers",Destroyed,R-330BMV jamming station (for RB-301B 'Borisoglebsk-2'),"Motyzhyn, Bucha raion",50.3897,29.97518
2022-03-31,"Radars, jammers",Destroyed,R-934B 'Sinitsa' automated electronic warfare station,"Motyzhyn, Bucha raion",50.3896,29.97511
2022-03-31,"Command posts, communication",Destroyed,R-149AKSh(-1) command and staff vehicle,"Nizhyn raion, Chernihiv oblast",,
2022-03-31,Transport,Destroyed,Ural-4320,"Hostomel airport, Hostomel",50.58711,30.21307
2022-03-31,Infantry fighting vehicles,Destroyed,BMP-2(K),"Shevchenkove (Popivka hromada), Konotop raion",,
2022-03-31,Infantry fighting vehicles,Captured,BMP-2(K),"Deptivka, Konotop raion",51.02495,33.07608
2022-03-31,Engineering,Captured,BREM-1(M) armoured recovery vehicle,"Velykyi Sambir, Konotop raion",51.04044,33.13236
2022-03-31,Engineering,Captured,IMR-2(M) combat engineering vehicle,"Konotop raion, Sumy oblast",,
2022-03-31,Infantry fighting vehicles,Destroyed,BMP-1(P),"Kyselivka (Kyselivka hromada), Chernihiv raion",51.54512,31.45291
2022-03-31,Infantry fighting vehicles,Captured,BMP-1(P),Chernihiv oblast,,
2022-03-31,Engineering,Captured,Ural-4320 (for PMP floating bridge system),Sumy oblast,,
2022-03-31,Infantry fighting vehicles,Destroyed,BMP-2(K),Kyiv oblast,,
2022-03-31,Infantry fighting vehicles,Captured,BMP-2(K),Sumy oblast,,
2022-03-31,Infantry mobility vehicles,Captured,ASN-233115 'Tigr-M SpN',Chernihiv oblast,,
2022-03-31,Transport,Captured,KamAZ 6x6,Chernihiv oblast,,
2022-03-31,Tanks,Destroyed,T-72B Obr. 1989,"Nizhyn raion, Chernihiv oblast",,
2022-03-31,Engineering,Captured,MZA-M.1 battery charge and repair workshop,"Lokhvytsia, Myrhorod raion",,
2022-03-31,Transport,Destroyed,KamAZ 6x6,Kyiv oblast,,
2022-03-31,Infantry fighting vehicles,Destroyed,BMP-2(K),Kyiv oblast,,
2022-03-31,Transport,Destroyed,KamAZ 6x6 fuel tanker,Sumy oblast,,
2022-03-31,Transport,Destroyed,Ural-4320,"Fenevychi, Vyshhorod raion",50.84259,30.06381
2022-03-31,Infantry fighting vehicles,Captured,MT-LB(V),Sumy oblast,,
2022-03-31,Drones,Destroyed,'Orlan-10' reconnaissance UAV,Kharkiv oblast,,
2022-03-31,Infantry mobility vehicles,Captured,ASN-233115 'Tigr-M SpN',"Nizhyn raion, Chernihiv oblast",,
2022-03-31,"Command posts, communication",Captured,1V13(M) artillery command vehicle (for 1V12(M) 'Mashina-S'/'Faltset' fire control system),"Konotop raion, Sumy oblast",,
2022-03-31,Tanks,Captured,T-72B3 Obr. 2016,Sumy oblast,,
2022-03-31,Infantry fighting vehicles,Destroyed,MT-LBM 6MB,Zaporizhzhia oblast,,
2022-03-31,Transport,Destroyed,Ural-4320,Zaporizhzhia oblast,,
2022-03-31,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Hostomel, Bucha raion",50.58801,30.21523
2022-03-31,Transport,Destroyed,KamAZ 6x6,"Hostomel, Bucha raion",50.58807,30.215
2022-03-31,"Command posts, communication",Captured,1V14(M) artillery command vehicle (for 1V12(M) 'Mashina-S'/'Faltset' fire control system),"Plysky, Nizhyn raion",51.116698,32.390038
2022-03-31,Infantry mobility vehicles,Captured,KamAZ-63968 'Typhoon-K',Kherson oblast,,
2022-03-31,Engineering,Captured,UR-77 'Meteorit' mine-clearing vehicle,"Ivankiv, Vyshhorod raion",50.940176,29.87406
2022-03-31,Transport,Captured,KamAZ 6x6 fuel tanker,Mykolaiv oblast,,
2022-03-31,Infantry fighting vehicles,Captured,BTR-82AT,"Pryluky, Pryluky raion",,
2022-03-31,Infantry fighting vehicles,Captured,BMP-2(K),"Konotop, Konotop raion",,
2022-03-31,Tanks,Destroyed,T-72B,Donetsk oblast,,
2022-03-31,Infantry fighting vehicles,Destroyed,BTR-80,"Zahaltsi, Bucha raion",50.666268,29.81121
2022-03-31,Transport,Captured,KamAZ 6x6,"Brovary raion, Kyiv oblast",,
2022-03-31,Infantry fighting vehicles,Destroyed,BMP-2(K),South Ukraine,,
2022-03-31,Tanks,Captured,T-72B3,"Shestovytsia, Chernihiv raion",51.370221,31.205786
2022-03-31,Tanks,Destroyed,T-72B3,"Nova Kakhovka, Kakhovka raion",46.777278,33.370278
2022-03-31,Engineering,Destroyed,IMR-2(M) combat engineering vehicle,"Zaimyshche, Koriukivka raion",51.794491,31.925749
2022-03-31,Transport,Captured,Ural-4320 fuel tanker,Sumy oblast,,
2022-03-31,Tanks,Destroyed,T-72B,"Mariupol, Mariupol raion",47.15261,37.64351
2022-03-31,Transport,Captured,KamAZ 6x6 fuel tanker,Sumy oblast,,
2022-03-31,Transport,Destroyed,KamAZ 6x6,Sumy oblast,,
2022-03-31,Tanks,Captured,T-80BVM,Kharkiv oblast,,
2022-03-31,"Command posts, communication",Captured,BMP-1KSh command and staff vehicle,"Okhtyrka raion, Sumy oblast",,
2022-03-31,Infantry fighting vehicles,Captured,BMP-2(K),"Okhtyrka raion, Sumy oblast",,
2022-03-31,Infantry fighting vehicles,Captured,MT-LB(V),Sumy oblast,,
2022-03-31,Infantry fighting vehicles,Destroyed,BMP-2D,Sumy oblast,,
2022-03-31,Transport,Captured,Ural-4320 fuel tanker,Poltava oblast,,
2022-03-31,Transport,Destroyed,Ural-4320 fuel tanker,"Brylivka, Kherson raion",,
2022-03-31,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Brylivka, Kherson raion",,
2022-03-31,Transport,Destroyed,KamAZ 6x6 fuel tanker,"Brylivka, Kherson raion",,
2022-03-31,Transport,Destroyed,Ural-4320,"Rubizhne, Siverskodonetsk raion",,
2022-03-31,Transport,Destroyed,KamAZ 6x6,"Rubizhne, Siverskodonetsk raion",,
2022-03-31,Transport,Destroyed,KamAZ 6x6,"Rubizhne, Siverskodonetsk raion",,
2022-03-31,Transport,Destroyed,Ural-4320,"Rubizhne, Siverskodonetsk raion",,
2022-03-31,Transport,Destroyed,Ural-4320,"Brovary raion, Kyiv oblast",,
2022-03-31,"Ambulances, medical vehicles",Destroyed,AS-4350.1 medical vehicle,"Shevchenkove (Popivka hromada), Konotop raion",,
2022-03-31,Transport,Captured,KamAZ 6x6,"Shevchenkove (Popivka hromada), Konotop raion",,
2022-03-31,Engineering,Captured,Coastal link pontoon (for PMP(-M) floating bridge system),Sumy oblast,,
2022-03-31,Engineering,Captured,River link pontoon (for PP-2005 floating bridge system),"Horodnia, Chernihiv raion",51.87274,31.57298
2022-03-31,Tanks,Captured,T-72B3 Obr. 2016,"Sribne, Pryluky raion",,
2022-03-31,Anti-tank systems,Destroyed,9P149 combat vehicle (for 9K114 'Shturm-S'),"Bashtanka, Bashtanka raion",,
2022-03-31,Tanks,Captured,T-90A Obr. 2006,"Hirne, Sumy raion",50.840556,34.768833
2022-03-31,Transport,Destroyed,Ural-4320,"Hostomel, Bucha raion",50.589733,30.218214
2022-03-31,Transport,Destroyed,GAZ-3344-20 'Aleut' articulated tracked carrier,Kyiv oblast,,
2022-03-31,Transport,Captured,KamAZ 6x6,"Martynivka, Okhtyrka raion",,
2022-03-31,Transport,Destroyed,Ural-4320,Kharkiv oblast,,
2022-03-31,Infantry fighting vehicles,Captured,BMD-2,Mykolaiv oblast,,
2022-03-31,Transport,Destroyed,KamAZ 6x6 fuel tanker,"Kherson airport (Chornobaivka), Chornobaivka",46.67348,32.50961
2022-03-31,Transport,Destroyed,KamAZ 6x6 fuel tanker,"Kherson airport (Chornobaivka), Chornobaivka",46.67372,32.50966
2022-03-31,Transport,Destroyed,KamAZ 6x6 fuel tanker,"Kherson airport (Chornobaivka), Chornobaivka",46.6737,32.50976
2022-03-31,Transport,Destroyed,KamAZ 6x6 fuel tanker,"Kherson airport (Chornobaivka), Chornobaivka",46.67368,32.5098
2022-03-31,Infantry mobility vehicles,Destroyed,ASN-233115 'Tigr-M SpN',Chernihiv oblast,,
2022-03-31,Transport,Destroyed,KamAZ 6x6,Chernihiv oblast,,
2022-03-31,Other,Destroyed,PAK-200(M) mobile field kitchen based on KamAZ 6x6,,,
2022-03-31,Tanks,Destroyed,T-72B3,"Turia, Sumy raion",50.88173,35.32479
2022-03-31,Self-propelled artillery,Destroyed,152mm 2S19 'Msta-S',"Brantsivka, Sumy raion",50.61111,35.24736
2022-03-31,Tanks,Destroyed,T-72B,"Chernechchyna, Okhtyrka raion",50.76217,35.16576
2022-03-31,Infantry fighting vehicles,Destroyed,BMP-2(K),"Chernechchyna, Okhtyrka raion",50.76209,35.16583
2022-03-31,Transport,Captured,Ural-4320,"Makovyshche, Bucha raion",,
2022-03-31,Tanks,Captured,T-72BA,"Pryluky raion, Chernihiv oblast",,
2022-03-31,Transport,Captured,KamAZ 6x6 fuel tanker,Chernihiv oblast,,
2022-03-31,Transport,Destroyed,KamAZ 6x6,"Pryluky raion, Chernihiv oblast",,
2022-03-31,Transport,Captured,KamAZ 6x6,"Pryluky raion, Chernihiv oblast",,
2022-03-31,Transport,Captured,KamAZ 6x6,"Pryluky raion, Chernihiv oblast",,
2022-03-31,"Radars, jammers",Captured,R-330BMV jamming station (for RB-301B 'Borisoglebsk-2'),"Pryluky raion, Chernihiv oblast",,
2022-03-31,Transport,Destroyed,KamAZ 6x6,"Yusupivka, Sumy raion",,
2022-03-31,Transport,Destroyed,KamAZ 6x6,"Hostomel, Bucha raion",,
2022-03-31,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Trostianets, Okhtyrka raion",50.47954,34.97182
2022-04-01,Tanks,Destroyed,T-72B,"Nova Basan, Nizhyn raion",50.56337,31.49213
2022-04-01,Tanks,Captured,T-72B,"Mala Rohan, Kharkiv raion",,
2022-04-01,Tanks,Captured,T-72B,"Velyka Doroha, Nizhyn raion",50.87703,32.00834
2022-04-01,Tanks,Captured,T-72B,"Velyka Doroha, Nizhyn raion",50.87621,32.00766
2022-04-01,Tanks,Captured,T-72B Obr. 1989,"Velykyi Sambir, Konotop raion",51.04375,33.13134
2022-04-01,Tanks,Captured,T-72BA,"Velyka Doroha, Nizhyn raion",50.87782,32.01059
2022-04-01,Tanks,Destroyed,T-72B3,"Velyka Doroha, Nizhyn raion",50.87391,32.01166
2022-04-01,Tanks,Destroyed,T-72B3,"Mala Rohan, Kharkiv raion",49.92239,36.4824
2022-04-01,Tanks,Captured,T-72B3,"Makiivka, Nizhyn raion",50.68113,31.83841
2022-04-01,Tanks,Captured,T-72B3,"Nova Basan, Nizhyn raion",50.5518,31.45215
2022-04-01,Infantry fighting vehicles,Destroyed,MT-LB(V),"Motyzhyn, Bucha raion",50.3811,29.929514
2022-04-01,Transport,Captured,Ural-4320 fuel tanker,"Velyka Doroha, Nizhyn raion",50.87643,32.00837
2022-04-01,Infantry fighting vehicles,Captured,MT-LBVM(K),Mykolaiv oblast,,
2022-04-01,"Command posts, communication",Captured,1V13(M) artillery command vehicle (for 1V12(M) 'Mashina-S'/'Faltset' fire control system),"Velyka Doroha, Nizhyn raion",50.8742076,32.0115209
2022-04-01,"Command posts, communication",Captured,1V13(M) artillery command vehicle (for 1V12(M) 'Mashina-S'/'Faltset' fire control system),Chernihiv oblast,,
2022-04-01,"Command posts, communication",Captured,1V14(M) artillery command vehicle (for 1V12(M) 'Mashina-S'/'Faltset' fire control system),"Velyka Doroha, Nizhyn raion",50.87719,32.00803
2022-04-01,"Command posts, communication",Captured,1V13(M) artillery command vehicle (for 1V12(M) 'Mashina-S'/'Faltset' fire control system),"Velyka Doroha, Nizhyn raion",50.87422,32.01172
2022-04-01,Transport,Captured,TZM-T reloader vehicle (for TOS-1A 'Solntsepek'),Mykolaiv oblast,,
2022-04-01,Transport,Captured,TZM-T reloader vehicle (for TOS-1A 'Solntsepek'),"Makiivka, Nizhyn raion",50.665139,31.828083
2022-04-01,Infantry fighting vehicles,Destroyed,BMP-2(K),"Ripky, Chernihiv raion",,
2022-04-01,Infantry fighting vehicles,Destroyed,BMP-2(K),"Dmytrivka (Dmytrivka hromada), Bucha raion",50.459735,30.182857
2022-04-01,Infantry fighting vehicles,Destroyed,BMP-2(K),"Zalissia, Brovary raion",50.6323,30.87517
2022-04-01,Infantry fighting vehicles,Captured,BMP-2(K),"Velyka Doroha, Nizhyn raion",50.876623,32.007073
2022-04-01,Infantry fighting vehicles,Captured,BMP-2(K),"Nizhyn raion, Chernihiv oblast",,
2022-04-01,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Velyka Doroha, Nizhyn raion",50.87546,32.0124
2022-04-01,Infantry fighting vehicles,Destroyed,BTR-82AT,"Makiivka, Nizhyn raion",50.68172,31.83946
2022-04-01,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Novyi Bykiv, Nizhyn raion",50.6105,31.66595
2022-04-01,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Novyi Bykiv, Nizhyn raion",50.61056,31.66582
2022-04-01,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Nova Basan, Nizhyn raion",50.56427,31.49763
2022-04-01,Infantry fighting vehicles,Destroyed,BTR-82AT,"Nova Basan, Nizhyn raion",50.56429,31.4972
2022-04-01,Infantry fighting vehicles,Captured,BTR-82AT,"Nova Basan, Nizhyn raion",50.56807,31.51151
2022-04-01,Infantry fighting vehicles,Captured,BTR-82AT,"Novyi Bykiv, Nizhyn raion",50.59984,31.67157
2022-04-01,Infantry fighting vehicles,Captured,BTR-82A(M),"Velyka Doroha, Nizhyn raion",50.874704,32.013607
2022-04-01,Infantry fighting vehicles,Captured,BTR-82A(M),"Velyka Doroha, Nizhyn raion",50.877644,32.011997
2022-04-01,Infantry fighting vehicles,Captured,BTR-82A(M),"Velyka Doroha, Nizhyn raion",50.87755,32.00864
2022-04-01,Infantry fighting vehicles,Captured,BTR-82A(M),Chernihiv oblast,,
2022-04-01,Infantry mobility vehicles,Destroyed,KamAZ-63968 'Typhoon-K',"Velyka Doroha, Nizhyn raion",50.8753,32.01285
2022-04-01,Infantry mobility vehicles,Destroyed,KamAZ-53949 'Typhoon-K',"Velyka Doroha, Nizhyn raion",50.87388,32.01177
2022-04-01,Infantry mobility vehicles,Destroyed,ASN-233115 'Tigr-M SpN',"Slatyne, Kharkiv raion",,
2022-04-01,Infantry mobility vehicles,Destroyed,Iveco LMV,"Mykolaivka, Bucha raion",,
2022-04-01,"Command posts, communication",Destroyed,BMP-1KSh command and staff vehicle,"Sloboda (Ivanivka hromada), Chernihiv raion",51.33365,31.35526
2022-04-01,"Command posts, communication",Destroyed,R-145BM1 command vehicle,"Velyka Doroha, Nizhyn raion",50.87658,32.011
2022-04-01,"Command posts, communication",Destroyed,R-149MA1 command and staff vehicle,"Velyka Doroha, Nizhyn raion",50.87197,32.01355
2022-04-01,"Command posts, communication",Destroyed,R-149MA1 command and staff vehicle,"Haivoron, Nizhyn raion",50.97683,32.88108
2022-04-01,"Command posts, communication",Destroyed,R-149MA1 command and staff vehicle,"Velyka Dymerka, Brovary raion",50.59582,30.85416
2022-04-01,"Command posts, communication",Captured,R-149MA1 command and staff vehicle,"Mala Rohan, Kharkiv raion",,
2022-04-01,"Command posts, communication",Destroyed,R-149AKSh(-1) command and staff vehicle,,,
2022-04-01,"Command posts, communication",Destroyed,R-149MA1 command and staff vehicle,"Nova Basan, Nizhyn raion",50.57222,31.52173
2022-04-01,"Command posts, communication",Destroyed,R-166-0.5 'Artek' radio station based on BTR-80,"Nova Basan, Nizhyn raion",50.57328,31.51926
2022-04-01,Engineering,Destroyed,TMM-3 bridge layer,"Vorozhba (Lebedyn hromada), Sumy raion",,
2022-04-01,Engineering,Destroyed,MTO-UB1 maintenance vehicle,"Nova Basan, Nizhyn raion",50.55144,31.45123
2022-04-01,Anti-tank systems,Destroyed,9P162 combat vehicle (for 9K128-1 'Kornet-T'),"Motyzhyn, Bucha raion",50.39652,29.95677
2022-04-01,Tanks,Destroyed,T-72A,"Velyka Doroha, Nizhyn raion",50.87532,32.00616
2022-04-01,Self-propelled artillery,Destroyed,120mm 2S34 'Khosta',"Novyi Bykiv, Nizhyn raion",50.59559,31.67186
2022-04-01,Self-propelled artillery,Destroyed,152mm 2S3(M) 'Akatsiya',"Motyzhyn, Bucha raion",50.390789,29.957406
2022-04-01,Self-propelled artillery,Captured,152mm 2S3(M) 'Akatsiya',"Shestovytsia, Chernihiv raion",,
2022-04-01,Rocket and missile artillery,Captured,122mm 2B17 BM-21-1 (for 9K51 'Grad'),North Ukraine,,
2022-04-01,Rocket and missile artillery,Captured,220mm BM-1 (for TOS-1A 'Solntsepek'),"Staryi Bykiv, Nizhyn raion",50.5869,31.62683
2022-04-01,Anti-aircraft systems,Destroyed,9A39M1-2 TEL (for 9K37M1-2 'Buk-M1-2'),Chernihiv oblast,,
2022-04-01,Anti-aircraft systems,Destroyed,9A39M1-2 TEL (for 9K37M1-2 'Buk-M1-2'),"Velyka Doroha, Nizhyn raion",50.8744,32.01141
2022-04-01,"Radars, jammers",Destroyed,1L261 counter-battery radar (for 1L260 'Zoopark-1M'),"Ripky, Chernihiv raion",,
2022-04-01,Helicopters,Destroyed,Mi-28N attack helicopter,"Bobrivka, Kharkiv raion",50.06278,36.40394
2022-04-01,Drones,Destroyed,'Orlan-10' reconnaissance UAV,Poltava oblast,,
2022-04-01,Transport,Captured,9T452 transloader (for 9K57 'Uragan'),"Staryi Bykiv, Nizhyn raion",50.59275,31.65276
2022-04-01,Transport,Destroyed,Ural-4320 fuel tanker,"Novyi Bykiv, Nizhyn raion",50.59547,31.66947
2022-04-01,Transport,Destroyed,Ural-4320,"Velyka Doroha, Nizhyn raion",50.8736,32.01212
2022-04-01,Transport,Destroyed,Ural-4320,"Novyi Bykiv, Nizhyn raion",50.5918,31.67494
2022-04-01,Transport,Destroyed,Ural-4320,"Novyi Bykiv, Nizhyn raion",50.608262,31.667814
2022-04-01,Transport,Destroyed,Ural-4320,"Novyi Bykiv, Nizhyn raion",50.584101,31.677601
2022-04-01,Transport,Destroyed,Ural-4320,"Novyi Bykiv, Nizhyn raion",50.59167,31.67433
2022-04-01,Transport,Destroyed,Ural-4320,"Novyi Bykiv, Nizhyn raion",50.59185,31.67417
2022-04-01,Transport,Destroyed,Ural-4320,"Novyi Bykiv, Nizhyn raion",50.5916,31.67428
2022-04-01,Transport,Destroyed,Ural-4320,"Novyi Bykiv, Nizhyn raion",50.59198,31.67465
2022-04-01,Transport,Captured,Ural-4320,"Nova Basan, Nizhyn raion",,
2022-04-01,Transport,Captured,Ural-4320,"Mala Rohan, Kharkiv raion",49.936787,36.477686
2022-04-01,Transport,Captured,Ural-4320,"Novyi Bykiv, Nizhyn raion",50.592404,31.66732
2022-04-01,Transport,Destroyed,Ural-4320 fuel tanker,"Novyi Bykiv, Nizhyn raion",50.59459,31.67355
2022-04-01,Transport,Destroyed,Ural-4320 fuel tanker,"Nizhyn raion, Chernihiv oblast",,
2022-04-01,Transport,Destroyed,Ural-4320 fuel tanker,"Burivka, Chernihiv raion",,
2022-04-01,Transport,Captured,2F510A transport vehicle (for 2S12 'Sani' mortar),"Novyi Bykiv, Nizhyn raion",50.593563,31.66663
2022-04-01,Transport,Destroyed,KamAZ 6x6,"Novyi Bykiv, Nizhyn raion",50.608444,31.667129
2022-04-01,Transport,Destroyed,KamAZ 6x6,"Makariv, Bucha raion",50.48501,29.81683
2022-04-01,Transport,Destroyed,KamAZ 6x6,"Ripky, Chernihiv raion",,
2022-04-01,Transport,Destroyed,KamAZ 6x6 fuel tanker,"Novyi Bykiv, Nizhyn raion",50.593888,31.674747
2022-04-01,Transport,Destroyed,KamAZ 6x6 fuel tanker,"Novyi Bykiv, Nizhyn raion",50.59309,31.67542
2022-04-01,Transport,Captured,KamAZ 6x6,,,
2022-04-01,Transport,Captured,KamAZ 6x6,"Nova Basan, Nizhyn raion",50.572806,31.521278
2022-04-01,Transport,Captured,KamAZ 6x6,"Velyka Doroha, Nizhyn raion",50.87612,32.00789
2022-04-01,Transport,Captured,KamAZ 6x6,"Novyi Bykiv, Nizhyn raion",50.59685,31.66933
2022-04-01,Transport,Destroyed,KamAZ 6x6 fuel tanker,"Novyi Bykiv, Nizhyn raion",50.59394,31.67351
2022-04-01,Transport,Captured,KamAZ 6x6 with MM-501 armoured module,"Irpin, Bucha raion",50.54829,30.26421
2022-04-01,Transport,Destroyed,Unknown truck,,,
2022-04-01,Infantry fighting vehicles,Destroyed,MT-LB(V),"Velyka Dymerka, Brovary raion",50.59564,30.8535
2022-04-01,Infantry fighting vehicles,Destroyed,BTR-D,"Hostomel, Bucha raion",50.59484,30.218493
2022-04-01,Transport,Destroyed,Ural-4320,"Makariv, Bucha raion",50.48517,29.81686
2022-04-01,Transport,Destroyed,Ural-4320,"Makariv, Bucha raion",50.48521,29.81687
2022-04-01,Transport,Destroyed,KamAZ 6x6,"Makariv, Bucha raion",50.48522,29.8168
2022-04-01,Transport,Destroyed,KamAZ 6x6,"Makariv, Bucha raion",50.4851,29.81684
2022-04-01,Transport,Destroyed,KamAZ 6x6,"Makariv, Bucha raion",50.48537,29.8169
2022-04-01,Infantry mobility vehicles,Destroyed,BRDM-2RKhB,"Sokolohirsk, Alchevsk raion",48.62735,38.522133
2022-04-01,Rocket and missile artillery,Destroyed,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Chernihiv oblast,,
2022-04-01,Transport,Destroyed,Ural-4320,"Bilashi, Kharkiv raion",50.148528,36.184167
2022-04-01,"Command posts, communication",Destroyed,R-149MA3 command and staff vehicle,"Izium, Izium raion",49.1547559300364,37.280773521508046
2022-04-01,"Command posts, communication",Destroyed,R-166-0.5 'Artek' radio station based on BTR-80,"Druzhnia, Bucha raion",50.6126,29.8652
2022-04-01,Transport,Destroyed,Ural-4320,Kyiv oblast,,
2022-04-01,Transport,Destroyed,Ural-4320,"Berezivka, Bucha raion",50.42789,30.018192
2022-04-01,Transport,Destroyed,KamAZ 6x6,"Irpin, Bucha raion",,
2022-04-01,Infantry fighting vehicles,Destroyed,BMP-2(K),"Izium, Izium raion",49.15468620410185,37.2805167116871
2022-04-01,Infantry fighting vehicles,Destroyed,BTR-82A(M),"Novyi Bykiv, Nizhyn raion",50.60748,31.68855
2022-04-01,Infantry fighting vehicles,Captured,MT-LB(V) with hydraulic dozer blade,"Velyka Doroha, Nizhyn raion",50.87647,32.00826
